交易时间,交易分类,交易对方,商品说明,收/支,金额,收/付款方式,交易状态,来源,是否退款
2021-12-07 19:49:19,其他,水果摊,水果摊-买早餐,支出,166.39,余额宝,支付成功,支付宝,False
2021-12-07 14:09:06,餐饮美食,瑞幸咖啡,瑞幸咖啡-工作餐,支出,11.54,余额宝,支付成功,支付宝,False
2021-12-07 13:23:29,扫二维码付款,出租车,出租车-付款,支出,4.46,零钱,支付成功,微信,False
2021-12-07 12:20:09,扫二维码付款,路边摊,路边摊-扫码支付,支出,52.32,零钱,支付成功,微信,False
2021-12-07 09:49:59,商户消费,小卖部,小卖部-买早餐,支出,64.82,零钱,支付成功,微信,False
2021-12-06 21:34:51,日用百货,全家FamilyMart,全家FamilyMart-纸巾湿巾,支出,20.69,余额宝,支付成功,支付宝,False
2021-12-06 19:55:36,商户消费,菜市场,菜市场-买菜,支出,187.55,零钱,支付成功,微信,False
2021-12-06 19:14:30,餐饮美食,沙县小吃,沙县小吃-下午茶,支出,19.53,余额宝,支付成功,支付宝,False
2021-12-06 18:38:18,日用百货,京东超市,京东超市-零食饮料,支出,8.8,余额宝,支付成功,支付宝,False
2021-12-06 18:36:58,转账,房东,房东-房租,收入,145.58,零钱,支付成功,微信,False
2021-12-06 13:44:19,商户消费,水果摊,水果摊-零钱支付,支出,27.38,零钱,支付成功,微信,False
2021-12-06 02:41:20,其他,便利店,便利店-买水果,支出,83.45,余额宝,支付成功,支付宝,False
2021-12-05 17:56:42,文化休闲,新华书店,新华书店-买书,支出,137.84,余额宝,支付成功,支付宝,False
2021-12-05 11:32:22,微信红包,家人,家人-大吉大利,支出,5.27,零钱,支付成功,微信,False
2021-12-05 11:13:14,商户消费,小卖部,小卖部-买水果,支出,472.13,零钱,支付成功,微信,False
2021-12-04 20:41:33,扫二维码付款,路边摊,路边摊-扫码支付,支出,9.94,零钱,支付成功,微信,False
2021-12-04 18:20:44,转账,朋友,朋友-还款,收入,52.64,零钱,支付成功,微信,False
2021-12-04 17:03:48,服饰装扮,优衣库,优衣库-鞋子,支出,153.63,余额宝,支付成功,支付宝,False
2021-12-04 13:47:13,餐饮美食,麦当劳,麦当劳-夜宵,支出,74.26,余额宝,支付成功,支付宝,False
2021-12-04 11:09:00,商户消费,早餐车,早餐车-买早餐,支出,161.63,零钱,支付成功,微信,False
2021-12-04 09:05:55,日用百货,全家FamilyMart,全家FamilyMart-洗漱用品,支出,54.15,余额宝,支付成功,支付宝,False
2021-12-03 21:08:10,数码电器,京东自营,京东自营-电脑配件,支出,665.47,余额宝,支付成功,支付宝,False
2021-12-03 20:41:03,餐饮美食,沙县小吃,沙县小吃-外卖订单,支出,190.37,余额宝,支付成功,支付宝,False
2021-12-03 20:01:50,交通出行,哈啰单车,哈啰单车-地铁充值,支出,11.63,余额宝,支付成功,支付宝,False
2021-12-03 18:13:57,转账,朋友,朋友-还款,支出,189.94,零钱,支付成功,微信,False
2021-12-03 12:55:46,餐饮美食,瑞幸咖啡,瑞幸咖啡-下午茶,支出,69.83,余额宝,支付成功,支付宝,False
2021-12-03 12:08:08,交通出行,地铁出行,地铁出行-地铁充值,支出,4.97,余额宝,支付成功,支付宝,False
2021-12-03 06:13:50,扫二维码付款,打印店,打印店-扫码支付,支出,24.15,零钱,支付成功,微信,False
2021-12-02 22:29:57,日用百货,7-11便利店,7-11便利店-零食饮料,支出,11.12,余额宝,支付成功,支付宝,False
2021-12-02 11:21:20,其他,早餐车,早餐车-买早餐,支出,32.07,余额宝,支付成功,支付宝,False
2021-12-01 22:51:45,微信红包,家人,家人-恭喜发财,支出,185.43,零钱,支付成功,微信,False
2021-12-01 18:32:09,服饰装扮,ZARA,ZARA-配饰,支出,140.96,余额宝,支付成功,支付宝,False
2021-12-01 12:49:01,餐饮美食,麦当劳,麦当劳-周末改善伙食,支出,38.95,余额宝,支付成功,支付宝,False
2021-12-01 10:21:40,扫二维码付款,小吃店,小吃店-扫码支付,支出,25.08,零钱,支付成功,微信,False
2021-12-01 09:00:00,住房物业,房东,房租,支出,4500.0,银行卡,支付成功,支付宝,False
2021-11-30 23:48:21,运动户外,罗森,罗森-超市购物,支出,119.54,余额宝,支付成功,支付宝,False
2021-11-30 22:46:05,日用百货,淘宝购物,淘宝购物-超市购物,支出,189.22,余额宝,支付成功,支付宝,False
2021-11-30 20:40:47,微信红包,微信好友,微信好友-恭喜发财,支出,6.93,零钱,支付成功,微信,False
2021-11-30 14:33:40,商户消费,早餐车,早餐车-买水果,支出,27.88,零钱,支付成功,微信,False
2021-11-30 14:00:27,餐饮美食,瑞幸咖啡,瑞幸咖啡-周末改善伙食,支出,25.12,余额宝,支付成功,支付宝,False
2021-11-30 11:43:27,转账,借款人,借款人-转账,收入,116.27,零钱,支付成功,微信,False
2021-11-29 19:20:51,其他,小卖部,小卖部-买菜,支出,49.48,余额宝,支付成功,支付宝,False
2021-11-29 17:11:29,宠物,京东超市,京东超市-购买生活用品,支出,94.31,余额宝,支付成功,支付宝,False
2021-11-29 16:39:19,餐饮美食,饿了么,饿了么-下午茶,支出,25.06,余额宝,支付成功,支付宝,False
2021-11-29 12:29:41,餐饮美食,美团外卖,美团外卖-外卖订单,支出,7.72,余额宝,支付成功,支付宝,False
2021-11-29 12:25:24,商户消费,小卖部,小卖部-买早餐,支出,39.14,零钱,支付成功,微信,False
2021-11-29 09:37:51,餐饮美食,海底捞,海底捞-早餐,支出,24.16,余额宝,支付成功,支付宝,False
2021-11-29 08:35:17,微信红包,同学,同学-恭喜发财,收入,87.45,零钱,支付成功,微信,False
2021-11-29 07:00:23,宠物,屈臣氏,屈臣氏-零食饮料,支出,32.33,余额宝,支付成功,支付宝,False
2021-11-28 11:50:52,餐饮美食,蜜雪冰城,蜜雪冰城-早餐,支出,170.39,余额宝,支付成功,支付宝,False
2021-11-28 11:40:29,酒店旅游,亚朵酒店,亚朵酒店-订酒店,支出,2740.07,余额宝,支付成功,支付宝,False
2021-11-27 19:08:59,扫二维码付款,出租车,出租车-扫码支付,支出,25.76,零钱,支付成功,微信,False
2021-11-27 18:10:50,餐饮美食,美团外卖,美团外卖-下午茶,支出,195.3,余额宝,支付成功,支付宝,False
2021-11-27 11:06:25,商户消费,小卖部,小卖部-买早餐,支出,42.97,零钱,支付成功,微信,False
2021-11-27 10:36:36,扫二维码付款,路边摊,路边摊-付款,支出,16.47,零钱,支付成功,微信,False
2021-11-27 09:10:33,交通出行,哈啰单车,哈啰单车-地铁充值,支出,94.15,余额宝,支付成功,支付宝,False
2021-11-26 18:24:58,日用百货,淘宝购物,淘宝购物-洗漱用品,支出,88.33,余额宝,支付成功,支付宝,False
2021-11-26 17:27:04,交通出行,中国石油,中国石油-打车上班,支出,14.37,余额宝,支付成功,支付宝,False
2021-11-26 17:01:45,商户消费,小卖部,小卖部-零钱支付,支出,327.58,零钱,支付成功,微信,False
2021-11-26 13:30:06,餐饮美食,蜜雪冰城,蜜雪冰城-夜宵,支出,142.8,余额宝,支付成功,支付宝,False
2021-11-26 11:42:47,扫二维码付款,路边摊,路边摊-扫码支付,支出,12.58,零钱,支付成功,微信,False
2021-11-26 10:26:09,转账红包,王五,王五-借款还款,支出,149.72,余额宝,支付成功,支付宝,False
2021-11-25 21:32:26,微信红包,家人,家人-恭喜发财,支出,3.73,零钱,支付成功,微信,False
2021-11-25 19:22:00,餐饮美食,兰州拉面,兰州拉面-工作餐,支出,151.75,余额宝,支付成功,支付宝,False
2021-11-25 18:36:02,文化休闲,网鱼网咖,网鱼网咖-看电影,支出,79.71,余额宝,支付成功,支付宝,False
2021-11-25 17:46:52,住房物业,自来水公司,自来水公司-房租,支出,277.9,余额宝,支付成功,支付宝,False
2021-11-25 16:14:24,日用百货,京东超市,京东超市-零食饮料,支出,31.58,余额宝,支付成功,支付宝,False
2021-11-25 11:01:55,服饰装扮,唯品会,唯品会-配饰,支出,238.42,余额宝,支付成功,支付宝,False
2021-11-24 21:50:54,餐饮美食,蜜雪冰城,蜜雪冰城-外卖订单,支出,20.48,余额宝,支付成功,支付宝,False
2021-11-24 11:16:39,商户消费,小卖部,小卖部-零钱支付,支出,3.05,零钱,支付成功,微信,False
2021-11-23 19:03:40,餐饮美食,兰州拉面,兰州拉面-外卖订单,支出,38.76,余额宝,支付成功,支付宝,False
2021-11-23 18:36:01,服饰装扮,阿迪达斯,阿迪达斯-运动装备,支出,257.22,余额宝,支付成功,支付宝,False
2021-11-23 16:09:30,交通出行,T3出行,T3出行-共享单车,支出,9.28,余额宝,支付成功,支付宝,False
2021-11-23 13:36:47,宠物,京东超市,京东超市-购买生活用品,支出,57.17,余额宝,支付成功,支付宝,False
2021-11-23 11:43:04,其他,便利店,便利店-买水果,支出,159.22,余额宝,支付成功,支付宝,False
2021-11-23 02:30:46,日用百货,7-11便利店,7-11便利店-纸巾湿巾,支出,40.86,余额宝,支付成功,支付宝,False
2021-11-22 23:28:42,服饰装扮,ZARA,ZARA-配饰,支出,963.57,余额宝,支付成功,支付宝,False
2021-11-22 15:14:55,其他,水果摊,水果摊-零钱支付,支出,184.33,余额宝,支付成功,支付宝,False
2021-11-22 09:20:53,医疗健康,第一人民医院,第一人民医院-口罩消毒液,支出,862.34,余额宝,支付成功,支付宝,False
2021-11-21 11:17:24,日用百货,屈臣氏,屈臣氏-纸巾湿巾,支出,50.93,余额宝,支付成功,支付宝,False
2021-11-20 23:49:33,转账,借款人,借款人-还款,收入,18.52,零钱,支付成功,微信,False
2021-11-20 20:21:05,餐饮美食,喜茶,喜茶-下午茶,支出,8.08,余额宝,支付成功,支付宝,False
2021-11-20 19:45:26,餐饮美食,兰州拉面,兰州拉面-下午茶,支出,37.46,余额宝,支付成功,支付宝,False
2021-11-20 19:21:44,教育培训,屈臣氏,屈臣氏-购买生活用品,支出,51.04,余额宝,支付成功,支付宝,False
2021-11-20 18:41:13,餐饮美食,蜜雪冰城,蜜雪冰城-早餐,支出,176.1,余额宝,支付成功,支付宝,False
2021-11-20 11:51:53,交通出行,哈啰单车,哈啰单车-地铁充值,支出,5.25,余额宝,支付成功,支付宝,False
2021-11-20 09:40:05,爱车养车,途虎养车,途虎养车-保险,支出,170.54,余额宝,支付成功,支付宝,False
2021-11-19 21:33:19,商户消费,水果摊,水果摊-零钱支付,支出,41.89,零钱,支付成功,微信,False
2021-11-19 12:11:24,充值缴费,中国电信,中国电信-流量包,支出,195.45,余额宝,支付成功,支付宝,False
2021-11-19 10:51:05,交通出行,铁路12306,铁路12306-加油,支出,9.07,余额宝,支付成功,支付宝,False
2021-11-19 10:27:44,餐饮美食,海底捞,海底捞-工作餐,支出,18.08,余额宝,支付成功,支付宝,False
2021-11-18 19:09:50,餐饮美食,饿了么,饿了么-早餐,支出,11.4,余额宝,支付成功,支付宝,False
2021-11-18 18:34:38,其他,水果摊,水果摊-零钱支付,支出,13.66,余额宝,支付成功,支付宝,False
2021-11-18 15:33:06,服饰装扮,淘宝服饰,淘宝服饰-运动装备,支出,579.31,余额宝,支付成功,支付宝,False
2021-11-18 14:45:49,服饰装扮,H&M,H&M-运动装备,支出,63.23,余额宝,支付成功,支付宝,False
2021-11-18 06:50:21,服饰装扮,唯品会,唯品会-运动装备,支出,1149.07,余额宝,支付成功,支付宝,False
2021-11-17 21:32:54,理财,全家FamilyMart,全家FamilyMart-零食饮料,支出,377.59,余额宝,支付成功,支付宝,False
2021-11-17 21:03:57,扫二维码付款,打印店,打印店-付款,支出,22.7,零钱,支付成功,微信,False
2021-11-17 13:03:15,转账,房东,房东-还款,支出,113.95,零钱,支付成功,微信,False
2021-11-16 21:15:53,酒店旅游,亚朵酒店,亚朵酒店-景点门票,支出,1835.35,余额宝,支付成功,支付宝,False
2021-11-16 20:40:58,餐饮美食,喜茶,喜茶-工作餐,支出,114.29,余额宝,支付成功,支付宝,False
2021-11-16 12:36:06,商户消费,早餐车,早餐车-买菜,支出,13.72,零钱,支付成功,微信,False
2021-11-16 11:17:17,转账,借款人,借款人-还款,收入,166.97,零钱,支付成功,微信,False
2021-11-16 10:31:28,酒店旅游,携程旅行,携程旅行-景点门票,支出,134.63,余额宝,支付成功,支付宝,False
2021-11-16 09:41:31,充值缴费,腾讯视频,腾讯视频-会员订阅,支出,125.59,余额宝,支付成功,支付宝,False
2021-11-16 08:14:51,转账红包,赵六,赵六-节日红包,支出,158.32,余额宝,支付成功,支付宝,False
2021-11-15 18:53:51,餐饮美食,兰州拉面,兰州拉面-早餐,支出,22.14,余额宝,支付成功,支付宝,False
2021-11-15 15:34:48,商户消费,早餐车,早餐车-买早餐,支出,22.39,零钱,支付成功,微信,False
2021-11-15 14:54:43,商户消费,水果摊,水果摊-零钱支付,支出,48.85,零钱,支付成功,微信,False
2021-11-15 14:30:00,收入,XX科技有限公司,工资,收入,15000.0,银行卡,支付成功,支付宝,False
2021-11-15 12:56:08,收入,XX科技有限公司,XX科技有限公司-工资发放,收入,17.72,余额宝,支付成功,支付宝,False
2021-11-15 12:11:47,转账,房东,房东-转账,收入,168.49,零钱,支付成功,微信,False
2021-11-15 11:48:16,餐饮美食,麦当劳,麦当劳-下午茶,支出,143.77,余额宝,支付成功,支付宝,False
2021-11-15 11:37:55,餐饮美食,海底捞,海底捞-聚餐,支出,24.28,余额宝,支付成功,支付宝,False
2021-11-14 21:24:33,家居家装,7-11便利店,7-11便利店-购买生活用品,支出,113.02,余额宝,支付成功,支付宝,False
2021-11-14 19:26:15,商户消费,菜市场,菜市场-买水果,支出,103.64,零钱,支付成功,微信,False
2021-11-14 17:43:09,服饰装扮,H&M,H&M-配饰,支出,142.89,余额宝,支付成功,支付宝,False
2021-11-14 09:20:24,数码电器,拼多多,拼多多-家用电器,支出,6917.81,余额宝,支付成功,支付宝,False
2021-11-13 19:48:23,日用百货,屈臣氏,屈臣氏-购买生活用品,支出,82.26,余额宝,支付成功,支付宝,False
2021-11-13 18:16:06,餐饮美食,海底捞,海底捞-下午茶,支出,17.14,余额宝,支付成功,支付宝,False
2021-11-13 11:07:46,餐饮美食,兰州拉面,兰州拉面-夜宵,支出,170.95,余额宝,支付成功,支付宝,False
2021-11-12 22:41:39,扫二维码付款,出租车,出租车-付款,支出,22.21,零钱,支付成功,微信,False
2021-11-12 21:30:38,交通出行,中国石油,中国石油-停车费,支出,4.87,余额宝,支付成功,支付宝,False
2021-11-12 19:41:01,日用百货,名创优品,名创优品-洗漱用品,支出,60.44,余额宝,支付成功,支付宝,False
2021-11-12 18:25:21,美容美发,审美造型,审美造型-护肤品,支出,153.26,余额宝,支付成功,支付宝,False
2021-11-12 16:11:29,商户消费,菜市场,菜市场-买早餐,支出,643.69,零钱,支付成功,微信,False
2021-11-12 15:15:38,转账红包,赵六,赵六-AA收款,支出,29.54,余额宝,支付成功,支付宝,False
2021-11-12 15:10:27,宠物,淘宝购物,淘宝购物-零食饮料,支出,630.6,余额宝,支付成功,支付宝,False
2021-11-12 13:45:19,餐饮美食,沙县小吃,沙县小吃-下午茶,支出,36.47,余额宝,支付成功,支付宝,False
2021-11-11 22:46:00,扫二维码付款,打印店,打印店-付款,支出,7.8,零钱,支付成功,微信,False
2021-11-11 17:06:18,餐饮美食,麦当劳,麦当劳-周末改善伙食,支出,10.03,余额宝,支付成功,支付宝,False
2021-11-11 16:25:09,商户消费,早餐车,早餐车-买早餐,支出,5.22,零钱,支付成功,微信,False
2021-11-11 10:10:42,数码电器,华为商城,华为商城-家用电器,支出,644.65,余额宝,支付成功,支付宝,False
2021-11-10 20:21:07,商户消费,小卖部,小卖部-买菜,支出,43.88,零钱,支付成功,微信,False
2021-11-10 16:46:22,餐饮美食,瑞幸咖啡,瑞幸咖啡-下午茶,支出,66.58,余额宝,支付成功,支付宝,False
2021-11-10 16:12:17,餐饮美食,美团外卖,美团外卖-外卖订单,支出,941.75,余额宝,支付成功,支付宝,False
2021-11-10 13:34:49,收入,银行利息,银行利息-工资发放,收入,31.93,余额宝,支付成功,支付宝,False
2021-11-10 13:13:51,运动户外,罗森,罗森-洗漱用品,支出,129.46,余额宝,支付成功,支付宝,False
2021-11-10 12:42:43,交通出行,地铁出行,地铁出行-共享单车,支出,5.84,余额宝,支付成功,支付宝,False
2021-11-10 11:56:40,日用百货,名创优品,名创优品-购买生活用品,支出,43.13,余额宝,支付成功,支付宝,False
2021-11-09 17:17:14,服饰装扮,H&M,H&M-运动装备,支出,267.2,余额宝,支付成功,支付宝,False
2021-11-09 12:47:25,转账红包,王五,王五-借款还款,支出,198.21,余额宝,支付成功,支付宝,False
2021-11-09 11:28:01,扫二维码付款,出租车,出租车-扫码支付,支出,18.24,零钱,支付成功,微信,False
2021-11-08 23:43:19,爱车养车,4S店,4S店-洗车,支出,598.03,余额宝,支付成功,支付宝,False
2021-11-08 18:09:49,日用百货,沃尔玛,沃尔玛-零食饮料,支出,22.73,余额宝,支付成功,支付宝,False
2021-11-08 12:57:53,医疗健康,第一人民医院,第一人民医院-挂号费,支出,59.93,余额宝,支付成功,支付宝,False
2021-11-08 12:51:56,商户消费,菜市场,菜市场-零钱支付,支出,46.11,零钱,支付成功,微信,False
2021-11-08 11:20:43,商户消费,水果摊,水果摊-买水果,支出,4.41,零钱,支付成功,微信,False
